Timestamp,Pressure (kPa),Voltage (V),Vehicle State,Fault Type
59:51.4,52.03687832,0.28300281,Wide Open Throttle,Wiring Issue
45:13.8,7.362413963,0.7320878,Throttle Release,Normal
19:20.0,27.80736872,3.666876038,Acceleration,Normal
02:25.1,83.66864455,5,Engine OFF,Power Supply Issue
00:38.3,58.2747961,0,Acceleration,Wiring Issue
17:29.6,30.49613947,1.456233682,Acceleration,Normal
58:45.2,117.6062891,5,Engine OFF,Power Supply Issue
04:56.7,17.12702509,4.296204967,Throttle Release,Sensor Fault
46:39.5,87.17536209,3.807194631,Wide Open Throttle,Normal
00:09.1,65.00472604,0,Wide Open Throttle,Wiring Issue
57:42.8,83.39186733,3.562378663,Wide Open Throttle,Normal
53:58.8,7.685485061,1.16645688,Throttle Release,Normal
19:13.4,45.96037335,0.960818296,Idle,Normal
12:23.1,111.6133666,1.480405742,Engine OFF,Normal
33:49.2,18.00026803,1.398774929,Idle,Normal
03:16.8,58.28621396,5,Acceleration,Power Supply Issue
43:38.3,68.18529197,2.931156391,Wide Open Throttle,Normal
00:17.4,24.10837377,0.135062016,Throttle Release,Wiring Issue
59:13.4,114.534802,4.334693554,Engine OFF,Sensor Fault
59:51.7,71.03308912,5,Engine OFF,Power Supply Issue
48:06.5,45.68172584,1.993318355,Engine OFF,Normal
39:50.6,72.81083711,3.203280198,Wide Open Throttle,Normal
58:53.4,18.60035405,0.83615304,Throttle Release,Wiring Issue
30:45.6,47.35849464,1.977514214,Idle,Normal
03:11.0,19.19849299,0.373644455,Throttle Release,Sensor Fault
16:04.7,36.49603199,3.540130884,Idle,Normal
12:26.0,75.68905119,4.651019291,Wide Open Throttle,Normal
00:30.8,55.75669543,5,Idle,Power Supply Issue
48:34.2,114.2686991,4.231057602,Engine OFF,Power Supply Issue
37:13.9,11.08913247,1.181085173,Throttle Release,Normal
04:07.9,20.55959993,0.100770847,Throttle Release,Sensor Fault
01:54.7,76.47625549,0.195546546,Acceleration,Wiring Issue
00:08.8,46.99403236,5,Acceleration,Power Supply Issue
01:26.0,56.92271473,0,Acceleration,Wiring Issue
00:33.6,14.0926508,0.165879242,Throttle Release,Sensor Fault
17:45.6,19.3482583,1.187392362,Throttle Release,Power Supply Issue
26:58.9,40.19393375,1.079292308,Idle,Normal
31:48.4,59.43886164,3.850822457,Wide Open Throttle,Normal
19:24.6,119.0413132,4.21149785,Engine OFF,Normal
59:12.2,80.49721554,0.052245923,Acceleration,Wiring Issue
26:57.1,35.37436275,1.157573955,Idle,Normal
57:35.9,106.7284746,1.826597045,Acceleration,Normal
03:06.8,25.06727351,4.667179723,Throttle Release,Sensor Fault
49:39.5,100.9319187,3.872004308,Engine OFF,Power Supply Issue
58:35.2,34.4021501,5,Acceleration,Power Supply Issue
27:37.3,96.42160625,1.829240324,Engine OFF,Normal
22:08.2,41.28046203,1.294536772,Acceleration,Normal
38:22.9,44.20994517,1.148529387,Idle,Normal
32:10.6,8.858690668,1.133402536,Throttle Release,Normal
54:20.3,66.33075193,3.283020406,Acceleration,Normal
03:26.2,64.84446278,4.529740621,Engine OFF,Normal
04:00.4,24.723255,4.6802664,Throttle Release,Sensor Fault
39:39.7,69.21202989,2.624446177,Acceleration,Normal
45:09.4,62.16670505,2.539688292,Acceleration,Normal
13:18.7,38.53998507,3.46719099,Idle,Normal
59:23.0,50.73251674,5,Wide Open Throttle,Power Supply Issue
14:19.4,106.7047907,3.42392477,Engine OFF,Normal
56:00.6,24.64487279,2.01894492,Throttle Release,Normal
42:44.2,112.2258165,2.224081233,Engine OFF,Normal
13:01.3,12.45861415,1.094382423,Throttle Release,Normal
59:08.5,72.62019531,0,Throttle Release,Wiring Issue
39:48.7,110.2284247,4.096079793,Engine OFF,Power Supply Issue
51:48.7,7.567523278,1.70852976,Idle,Normal
59:48.6,22.07252566,0,Throttle Release,Sensor Fault
03:25.7,84.33422248,0.818853837,Acceleration,Wiring Issue
05:12.2,12.15764745,1.310999056,Throttle Release,Sensor Fault
32:30.6,66.97808909,1.003278034,Engine OFF,Normal
29:55.2,112.0613511,3.978827664,Engine OFF,Power Supply Issue
27:15.6,90.73908568,2.412648924,Acceleration,Normal
16:27.7,79.93981919,1.017098232,Acceleration,Normal
03:07.2,77.45972551,0.158141771,Wide Open Throttle,Wiring Issue
43:31.3,116.0028425,3.925138118,Engine OFF,Normal
58:46.8,85.05134936,0.428173755,Wide Open Throttle,Wiring Issue
44:23.5,21.28548878,2.981802146,Throttle Release,Normal
02:52.9,17.77982694,0.395735098,Engine OFF,Sensor Fault
02:38.0,23.1463337,1.550625605,Throttle Release,Wiring Issue
49:20.7,104.1341282,4.271331594,Engine OFF,Normal
33:11.9,112.3285096,0.38728244,Throttle Release,Sensor Fault
48:41.2,95.44876984,2.425034084,Acceleration,Normal
02:01.3,107.4600599,5,Engine OFF,Power Supply Issue
39:57.1,107.4366977,3.910400695,Engine OFF,Power Supply Issue
04:38.1,9.926652304,1.278580013,Throttle Release,Wiring Issue
49:19.8,12.49615749,0.196326678,Throttle Release,Normal
57:23.8,56.95002178,5,Idle,Power Supply Issue
26:27.2,111.7714673,0,Engine OFF,Normal
18:14.6,89.60161397,3.867640638,Wide Open Throttle,Normal
03:21.4,55.88898369,5,Engine OFF,Power Supply Issue
29:10.0,76.6522037,2.996285968,Wide Open Throttle,Normal
13:49.5,19.70397769,1.148086539,Throttle Release,Wiring Issue
04:27.6,4.96385746,0.584102321,Throttle Release,Sensor Fault
00:44.9,94.82491642,0.084103695,Engine OFF,Wiring Issue
34:10.4,74.45996286,4.482279839,Wide Open Throttle,Normal
03:35.5,24.89806858,4.665424269,Throttle Release,Sensor Fault
00:55.9,73.22750081,5,Engine OFF,Power Supply Issue
20:48.6,89.51924407,3.27283396,Wide Open Throttle,Normal
21:35.0,116.8517203,4.123896693,Wide Open Throttle,Normal
23:52.1,118.6408883,4.5033976,Engine OFF,Normal
28:41.3,114.3666886,3.541934802,Acceleration,Normal
15:45.8,73.68842136,2.705586706,Idle,Normal
01:35.2,74.6781997,0.029707147,Throttle Release,Wiring Issue
59:54.6,65.17712616,5,Wide Open Throttle,Power Supply Issue
30:58.2,87.33324559,1.453431316,Engine OFF,Normal
36:54.3,115.5222616,3.973477309,Engine OFF,Normal
02:22.6,23.90705228,0.600194752,Throttle Release,Sensor Fault
34:38.2,24.95402824,0.867563588,Idle,Normal
18:34.9,27.02891204,0.058584677,Idle,Normal
30:57.7,113.5833185,4.67222044,Engine OFF,Power Supply Issue
39:22.5,86.39129839,3.611497387,Wide Open Throttle,Normal
00:53.5,69.88154458,0,Acceleration,Wiring Issue
26:32.6,74.66037129,2.42158505,Acceleration,Normal
47:36.0,69.70639606,3.625570956,Wide Open Throttle,Normal
38:41.3,84.0952846,3.28115241,Wide Open Throttle,Normal
39:41.7,14.88577056,2.733724229,Throttle Release,Wiring Issue
27:39.9,66.89993517,3.026715235,Acceleration,Normal
55:51.7,18.45582417,1.113366298,Throttle Release,Wiring Issue
50:14.8,49.74548456,3.846481142,Idle,Normal
27:38.4,31.33196711,0.941683359,Idle,Normal
02:24.0,60.65735695,5,Acceleration,Power Supply Issue
12:43.1,119.0413132,4.422098565,Engine OFF,Power Supply Issue
01:47.0,68.71506873,5,Wide Open Throttle,Power Supply Issue
31:30.6,90.11256257,4.090040212,Wide Open Throttle,Normal
51:30.3,71.11066641,1.810656192,Acceleration,Normal
00:08.0,74.7977016,5,Acceleration,Power Supply Issue
41:08.9,103.775159,2.577747142,Engine OFF,Power Supply Issue
06:11.1,22.01460974,4.761914329,Throttle Release,Sensor Fault
19:57.0,76.91977619,2.633055064,Idle,Normal
13:49.0,76.2458143,2.659892783,Wide Open Throttle,Normal
59:02.4,17.86778051,4.450483625,Throttle Release,Sensor Fault
15:20.9,45.61442815,2.709468123,Acceleration,Normal
04:43.3,66.64918988,0,Wide Open Throttle,Wiring Issue
35:51.9,72.03261701,1.821769824,Acceleration,Normal
03:32.5,9.038441751,0.608407109,Throttle Release,Sensor Fault
41:58.1,17.36902852,1.259767028,Idle,Normal
23:30.6,74.76419946,3.870486598,Acceleration,Normal
20:33.0,112.0692927,3.239726267,Engine OFF,Normal
02:20.3,78.93497888,0,Acceleration,Wiring Issue
15:33.7,56.47764079,1.430162497,Acceleration,Normal
04:06.9,15.07908473,1.660537104,Throttle Release,Sensor Fault
29:31.7,108.1496874,3.861328011,Wide Open Throttle,Normal
17:21.1,115.4638629,4.475417445,Engine OFF,Normal
21:59.2,18.74362898,0.867323681,Throttle Release,Normal
33:00.3,114.7745517,4.224201796,Engine OFF,Power Supply Issue
47:48.9,39.53551868,3.718231476,Idle,Normal
20:13.5,64.83960798,3.133312251,Acceleration,Normal
47:30.6,27.76846394,1.121379197,Idle,Normal
55:36.7,17.45436254,5,Wide Open Throttle,Power Supply Issue
42:10.9,37.8652767,0.889427623,Idle,Normal
00:36.1,91.85919882,5,Acceleration,Power Supply Issue
39:37.3,108.0187614,4.141704914,Engine OFF,Sensor Fault
14:00.4,60.59807813,3.670531815,Wide Open Throttle,Normal
31:33.1,110.6754007,3.157817219,Engine OFF,Normal
24:31.1,71.20491516,4.426906029,Engine OFF,Normal
03:07.4,22.51747148,0.581617998,Throttle Release,Sensor Fault
43:03.2,56.9142112,0.189245556,Acceleration,Wiring Issue
28:45.9,113.5194347,4.622714282,Engine OFF,Normal
44:41.8,41.96802365,1.351558126,Idle,Normal
20:37.1,112.6653307,3.921512217,Engine OFF,Normal
06:11.1,108.143268,4.580666694,Engine OFF,Sensor Fault
16:39.7,47.66800614,1.73293801,Acceleration,Normal
57:28.2,52.48852366,4.001317112,Engine OFF,Wiring Issue
02:47.3,17.85087029,2.295501566,Throttle Release,Sensor Fault
35:06.6,12.15589628,1.693297009,Throttle Release,Wiring Issue
03:18.8,85.55041533,0.33042158,Throttle Release,Wiring Issue
56:49.7,15.67293901,4.907401671,Throttle Release,Sensor Fault
59:30.0,70.27324899,5,Engine OFF,Power Supply Issue
35:17.2,12.51795232,1.8232529,Throttle Release,Normal
29:20.9,119.0413132,3.547221525,Engine OFF,Normal
28:53.3,91.13248884,3.551692503,Wide Open Throttle,Normal
33:48.6,69.49916556,1.490546524,Idle,Normal
02:13.6,16.47318083,0.840904664,Throttle Release,Sensor Fault
01:03.6,48.5023668,4.874528132,Acceleration,Power Supply Issue
15:52.1,21.32718626,1.446537223,Engine OFF,Normal
37:51.8,53.25528211,2.952278226,Acceleration,Normal
55:51.1,14.90986303,4.922671833,Throttle Release,Sensor Fault
37:44.3,24.66191258,3.576137468,Idle,Normal
18:24.4,80.12214612,2.535985576,Acceleration,Normal
35:12.4,37.02451986,3.290549501,Acceleration,Normal
38:43.5,73.66773778,2.257117269,Acceleration,Normal
41:04.2,81.41433778,4.489419884,Wide Open Throttle,Normal
06:03.1,79.09554754,0.151745162,Acceleration,Wiring Issue
57:57.9,49.90428737,0,Acceleration,Wiring Issue
02:11.2,16.01391178,0.314314647,Throttle Release,Sensor Fault
34:15.5,75.46981054,3.970588933,Wide Open Throttle,Normal
46:03.9,110.5448544,2.996651424,Engine OFF,Normal
54:18.1,119.0413132,4.150200452,Engine OFF,Normal
26:08.9,73.07129523,4.436922437,Wide Open Throttle,Normal
02:47.8,75.47288794,0,Wide Open Throttle,Wiring Issue
29:55.6,43.36251164,0.913792677,Idle,Normal
17:27.0,82.08443086,3.608069257,Wide Open Throttle,Normal
58:33.1,105.9463442,5,Acceleration,Power Supply Issue
57:56.9,14.41670304,4.481516915,Engine OFF,Sensor Fault
04:13.6,46.46088778,0.338379628,Wide Open Throttle,Wiring Issue
00:13.7,11.31101743,0.973388669,Throttle Release,Normal
02:23.1,70.58825923,0.218383692,Acceleration,Wiring Issue
06:11.1,65.13105442,0.255902731,Acceleration,Wiring Issue
06:11.1,69.01828183,0.054018153,Wide Open Throttle,Wiring Issue
36:31.3,28.17093966,1.574424789,Idle,Normal
39:21.9,102.9411891,4.675238044,Engine OFF,Normal
21:41.6,80.57741623,4.129141976,Wide Open Throttle,Normal
35:13.8,109.2607236,1.167382989,Idle,Normal
12:23.1,83.90376099,1.540091996,Idle,Normal
28:35.7,113.2305871,3.932782447,Engine OFF,Wiring Issue
17:58.6,50.77055759,1.270043486,Idle,Normal
25:16.3,67.99922823,2.108856999,Acceleration,Normal
26:14.7,88.16405606,3.528343477,Wide Open Throttle,Normal
22:47.6,41.90763185,1.969499943,Throttle Release,Normal
18:18.1,105.9769897,1.103101348,Acceleration,Normal
03:01.1,84.85688692,0.123290903,Wide Open Throttle,Wiring Issue
28:28.9,11.63171007,0.597931152,Throttle Release,Normal
35:12.7,35.43880081,1.317570053,Idle,Normal
21:11.1,47.99330753,0.612586778,Acceleration,Normal
59:45.2,98.74470068,0.420780566,Acceleration,Wiring Issue
00:32.7,107.6535066,4.441557595,Throttle Release,Sensor Fault
34:33.6,80.61677413,3.507324015,Wide Open Throttle,Normal
32:35.7,34.32609811,1.305247714,Idle,Normal
46:47.0,88.12308858,1.490173381,Wide Open Throttle,Normal
59:41.4,96.73415445,5,Wide Open Throttle,Power Supply Issue
20:43.5,22.24320896,0.664942545,Idle,Normal
59:09.0,15.50608933,0.520366327,Throttle Release,Sensor Fault
30:07.2,87.38719316,3.118490566,Idle,Normal
04:15.5,28.92556236,5,Acceleration,Power Supply Issue
40:04.6,106.6489109,4.336272194,Engine OFF,Normal
31:51.9,119.0413132,3.946682023,Engine OFF,Normal
57:33.6,107.8904558,5,Engine OFF,Power Supply Issue
25:49.6,41.11428105,1.502297182,Idle,Normal
00:43.6,24.99663635,4.288674617,Throttle Release,Sensor Fault
44:04.1,18.58985788,0,Throttle Release,Sensor Fault
42:09.0,22.78330899,1.891149879,Engine OFF,Normal
59:29.3,20.37667101,0,Wide Open Throttle,Wiring Issue
00:58.2,24.38299895,0.570222656,Throttle Release,Sensor Fault
03:31.0,13.36699434,0,Throttle Release,Normal
13:50.1,72.23308269,2.719834351,Wide Open Throttle,Normal
03:32.5,29.70701695,5,Acceleration,Power Supply Issue
56:12.3,106.6316264,4.858462509,Wide Open Throttle,Power Supply Issue
57:04.6,30.24653263,5,Acceleration,Power Supply Issue
49:10.6,113.2775133,2.995020626,Engine OFF,Normal
03:07.4,25.13257462,0.526885581,Throttle Release,Sensor Fault
27:27.9,63.32723423,2.479744166,Acceleration,Normal
02:23.6,87.99757598,5,Wide Open Throttle,Power Supply Issue
01:59.2,27.62589332,0.272646368,Throttle Release,Sensor Fault
01:01.3,115.4530225,4.508230408,Engine OFF,Sensor Fault
59:19.0,21.13656301,0.379336209,Throttle Release,Sensor Fault
46:15.4,89.81729342,3.942367687,Wide Open Throttle,Normal
01:21.2,92.26943489,0.054910594,Acceleration,Wiring Issue
48:33.8,8.943579263,0,Throttle Release,Wiring Issue
23:48.9,19.04518908,2.457847139,Idle,Normal
01:28.6,59.60037347,5,Acceleration,Power Supply Issue
03:01.9,48.96071583,5,Engine OFF,Power Supply Issue
33:02.3,10.39968695,1.312790222,Throttle Release,Normal
56:49.4,66.08221422,0,Acceleration,Wiring Issue
27:11.5,90.40196919,3.130855094,Idle,Normal
03:54.3,72.48854865,0.424542004,Wide Open Throttle,Wiring Issue
32:54.8,116.8106979,4.160617316,Engine OFF,Power Supply Issue
04:20.4,17.29130412,0.500918505,Throttle Release,Sensor Fault
00:51.9,105.0507941,5,Acceleration,Power Supply Issue
39:48.5,78.82736166,0.722520942,Acceleration,Normal
23:58.9,48.50430864,1.754616539,Acceleration,Normal
15:22.1,19.16740649,1.340201382,Idle,Normal
17:34.8,12.37211626,1.260690796,Idle,Normal
04:32.4,77.7602418,0,Wide Open Throttle,Wiring Issue
31:38.5,74.20634203,4.717670872,Acceleration,Normal
02:02.7,66.569192,0.07563297,Acceleration,Wiring Issue
59:24.8,31.88747704,4.876680886,Throttle Release,Sensor Fault
24:57.9,39.09582363,1.757935849,Idle,Normal
06:11.1,116.41713,3.817548322,Engine OFF,Power Supply Issue
03:19.7,16.67168703,0,Acceleration,Wiring Issue
54:54.2,109.2558564,3.650559295,Engine OFF,Sensor Fault
15:49.0,23.30069946,0.50889924,Idle,Normal
01:47.7,84.21137043,0,Wide Open Throttle,Wiring Issue
18:14.8,114.7116273,4.125642034,Engine OFF,Normal
41:06.2,107.2977321,3.70109023,Engine OFF,Normal
06:11.1,75.49757419,5,Idle,Power Supply Issue
38:17.0,79.48350715,3.949684345,Wide Open Throttle,Normal
00:32.3,63.9705132,5,Acceleration,Power Supply Issue
27:03.7,69.10910744,4.479334857,Engine OFF,Sensor Fault
25:09.2,55.39214906,1.278850594,Idle,Normal
40:37.9,90.61804679,2.231323288,Wide Open Throttle,Normal
02:35.7,105.4956246,5,Engine OFF,Power Supply Issue
15:58.6,16.35142607,1.369321501,Throttle Release,Normal
56:05.8,20.16177697,2.088089558,Throttle Release,Sensor Fault
59:32.0,70.03530865,5,Acceleration,Power Supply Issue
23:54.8,97.4619146,2.606925741,Acceleration,Normal
45:19.1,111.5246946,4.082182982,Acceleration,Power Supply Issue
58:43.2,66.19559293,0.207962741,Acceleration,Wiring Issue
58:56.4,15.82528446,0.642963143,Throttle Release,Sensor Fault
33:50.8,4.96385746,0.640148317,Throttle Release,Normal
24:10.2,110.6901608,2.669533045,Engine OFF,Normal
34:57.7,107.6075575,4.361216376,Wide Open Throttle,Normal
59:04.1,75.40544149,0,Acceleration,Wiring Issue
04:33.4,15.8439523,3.34691976,Throttle Release,Sensor Fault
43:41.4,35.62385805,1.642732667,Idle,Normal
56:45.3,75.70722356,5,Acceleration,Power Supply Issue
27:39.7,116.4907018,3.828124618,Acceleration,Normal
06:11.1,70.13458811,5,Acceleration,Power Supply Issue
47:15.3,78.22081109,2.730475431,Engine OFF,Normal
16:45.8,36.19020306,1.94595784,Acceleration,Normal
47:52.2,110.9174691,4.24867943,Engine OFF,Sensor Fault
40:28.1,19.66445256,1.813993836,Acceleration,Normal
27:03.8,92.24267628,2.982651775,Wide Open Throttle,Normal
16:11.1,74.30456688,4.066223,Wide Open Throttle,Normal
00:45.5,17.88670513,0.285159551,Throttle Release,Sensor Fault
34:54.4,74.55721656,1.898188113,Acceleration,Normal
48:20.2,46.96380712,1.710381161,Acceleration,Normal
25:51.2,16.5262046,2.425420862,Throttle Release,Normal
48:59.2,89.17749304,3.079461204,Acceleration,Normal
42:23.8,15.81997677,1.449592304,Throttle Release,Normal
39:26.1,56.98755454,2.975553183,Acceleration,Normal
56:51.6,84.53728357,5,Acceleration,Power Supply Issue
22:05.2,77.74447484,3.909472025,Wide Open Throttle,Normal
22:14.7,114.5651376,3.941255198,Engine OFF,Power Supply Issue
04:08.2,21.16760872,5,Acceleration,Power Supply Issue
56:26.4,109.0185376,4.044283212,Wide Open Throttle,Normal
00:24.5,78.37838932,0,Acceleration,Wiring Issue
30:16.8,57.12634568,2.525593309,Acceleration,Normal
27:38.4,109.0083832,3.972391672,Engine OFF,Normal
12:23.1,65.02683618,4.029108209,Acceleration,Normal
15:15.5,43.57922169,3.912423126,Acceleration,Normal
01:16.2,24.3782244,0.688071981,Throttle Release,Wiring Issue
43:10.9,118.9646219,1.972075251,Engine OFF,Normal
58:57.9,16.58420973,0,Throttle Release,Wiring Issue
48:11.1,12.39406502,0,Throttle Release,Normal
00:56.2,48.21558572,0.406537303,Acceleration,Wiring Issue
06:11.1,14.79403723,4.600560806,Throttle Release,Sensor Fault
44:58.6,99.7393587,2.842319411,Throttle Release,Normal
13:48.0,37.92222811,0.507463128,Idle,Normal
28:41.4,77.98189325,2.958740727,Acceleration,Normal
15:11.7,55.19640753,3.776031838,Acceleration,Normal
17:08.6,33.5403436,2.90733542,Engine OFF,Normal
27:25.0,25.04921018,0.947550257,Throttle Release,Normal
00:09.2,68.58088472,0.226641404,Wide Open Throttle,Wiring Issue
01:02.2,17.36027525,1.592794929,Throttle Release,Sensor Fault
18:52.3,49.97142713,1.00054677,Idle,Normal
34:54.2,66.57112952,4.510376826,Engine OFF,Normal
25:20.9,119.0413132,4.222335606,Engine OFF,Power Supply Issue
58:57.6,65.47035803,5,Throttle Release,Power Supply Issue
37:42.9,78.42029092,4.194389409,Wide Open Throttle,Normal
06:11.1,14.18544826,0.353343324,Throttle Release,Sensor Fault
31:01.2,74.21956465,3.20926783,Engine OFF,Normal
31:12.3,69.66512747,4.313241967,Wide Open Throttle,Normal
59:14.1,78.89849952,0,Acceleration,Wiring Issue
59:23.8,62.78673223,0.356833925,Acceleration,Wiring Issue
00:08.1,115.2523203,4.18451038,Engine OFF,Power Supply Issue
59:33.6,67.52570116,5,Wide Open Throttle,Power Supply Issue
43:23.4,77.0677722,1.464924715,Acceleration,Normal
19:24.1,60.24630086,2.673730612,Acceleration,Normal
01:30.6,15.59873587,2.148069799,Engine OFF,Sensor Fault
34:28.4,118.2331138,4.233844719,Engine OFF,Normal
01:53.6,34.3995547,3.739202268,Engine OFF,Wiring Issue
28:32.6,110.3793137,2.592085806,Engine OFF,Normal
37:30.5,14.99353961,0.922130159,Throttle Release,Normal
01:31.8,16.97286677,0.041095505,Throttle Release,Wiring Issue
18:25.4,75.57280386,3.191168678,Wide Open Throttle,Normal
16:46.7,42.97405764,1.485956501,Idle,Normal
